35	588	2
35	595	2
35	454	28
35	598	2
35	597	2
35	589	3
36	603	2
36	605	9
36	606	2
36	600	2
36	602	6
36	607	3
36	604	2
36	599	3
36	601	2
37	610	2
37	620	4
37	609	4
37	616	15
37	615	2
37	538	2
37	626	18
37	632	4
37	618	2
37	631	2
37	119	3
37	613	2
37	614	2
37	117	2
37	612	2
37	625	5
37	630	5
37	611	2
37	617	7
37	629	4
37	624	2
37	608	2
37	623	7
37	628	2
37	622	6
37	621	3
37	627	3
37	619	3
38	595	3
38	634	4
38	119	4
38	633	3
38	640	9
38	4	2
38	447	5
38	641	25
38	638	3
38	639	6
38	637	7
38	636	2
38	635	8
39	670	50
39	654	57
39	667	4
39	669	2
39	671	2
39	659	2
39	651	24
39	658	4
39	652	3
39	668	34
39	655	54
39	663	81
39	662	2
39	661	2
39	664	4
39	650	25
39	180	2
39	649	2
39	657	8
39	666	3
39	239	10
39	653	2
39	648	47
39	331	2
39	665	57
39	647	2
39	646	2
39	656	2
39	660	2
39	644	2
39	680	2
39	683	2
39	682	2
39	681	3
39	328	49
39	189	6
39	2	2
39	679	2
39	678	33
39	642	19
39	643	3
39	676	3
39	345	123
39	645	16
39	675	10
39	677	34
39	672	2
39	673	2
39	674	10
39	194	6
40	687	2
40	684	3
40	224	3
40	685	2
40	686	2
41	186	2
41	692	7
41	693	7
41	695	2
41	691	7
41	690	3
41	697	6
41	90	6
41	696	4
41	694	3
41	689	4
42	718	3
42	722	2
42	723	2
42	703	2
42	708	2
42	721	2
42	707	2
42	719	3
42	587	12
42	706	2
42	736	3
42	715	2
42	585	4
42	733	3
42	724	5
42	732	7
42	731	2
42	712	6
42	730	2
42	735	6
42	729	2
42	713	3
42	728	3
42	711	2
42	727	4
42	720	10
42	710	3
42	714	3
42	709	4
42	186	3
42	726	2
42	370	2
42	146	2
42	734	3
42	725	5
42	438	2
42	167	2
42	204	2
42	523	9
42	627	5
42	717	4
42	698	3
42	705	2
42	716	2
42	737	24
42	701	2
42	699	4
42	700	2
42	702	2
42	704	2
42	632	2
42	210	6
43	740	3
43	741	2
43	742	4
43	738	4
43	739	3
43	405	2
44	627	2
44	743	2
44	747	3
44	752	4
44	639	6
44	426	2
44	204	3
44	754	3
44	751	5
44	748	4
44	750	17
44	753	2
44	289	4
44	174	8
44	175	14
44	749	8
44	746	2
44	277	2
44	744	6
44	745	15
45	363	7
45	679	6
45	769	8
45	755	14
45	762	32
45	463	3
45	767	2
45	315	2
45	303	3
45	458	2
45	205	4
45	768	3
45	665	5
45	337	5
45	756	2
45	400	4
45	772	2
45	417	2
45	771	7
45	214	4
45	757	2
45	370	2
45	764	6
45	763	2
45	530	5
45	761	2
45	758	2
45	760	11
45	770	2
45	759	5
45	765	22
45	182	2
45	766	2
46	181	8
46	139	8
46	778	2
46	784	2
46	119	10
46	3	2
46	685	2
46	774	5
46	783	2
46	254	8
46	773	6
46	579	4
46	743	2
46	777	4
46	782	5
46	775	3
46	488	8
46	117	2
46	204	3
46	186	3
46	785	2
46	776	2
46	779	4
46	780	52
46	736	11
46	781	5
47	12	11
47	86	15
47	13	3
47	556	2
47	63	12
47	295	34
47	133	5
47	267	9
47	69	7
47	471	6
47	790	31
47	787	6
47	795	2
47	788	2
47	149	19
47	791	3
47	796	7
47	67	2
47	794	2
47	797	2
47	792	9
47	789	2
47	799	4
47	793	14
47	15	2
47	798	2
47	786	2
48	186	2
48	743	10
48	811	2
48	803	8
48	627	2
48	820	4
48	804	3
48	181	2
48	752	2
48	813	2
48	3	2
48	805	3
48	733	5
48	806	3
48	807	3
48	637	4
48	810	3
48	824	17
48	808	6
48	714	3
48	812	2
48	818	2
48	801	2
48	802	3
48	633	12
48	816	2
48	822	2
48	825	4
48	815	6
48	720	51
48	800	2
48	821	2
48	814	2
48	823	9
48	280	2
48	60	3
48	817	5
48	595	2
48	736	8
48	119	8
48	819	2
48	809	4
49	828	4
49	365	2
49	831	2
49	827	2
49	830	3
49	826	3
49	829	2
49	139	3
50	192	2
50	832	3
50	833	7
50	773	3
50	543	7
50	834	4
50	564	12
50	772	5
50	535	11
50	541	5
50	836	2
50	4	2
50	835	9
51	743	2
51	854	4
51	295	18
51	844	3
51	851	7
51	103	4
51	848	2
51	383	16
51	118	4
51	849	4
51	303	2
51	736	2
51	523	4
51	367	4
51	846	6
51	3	3
51	843	2
51	845	2
51	475	10
51	856	2
51	842	12
51	119	2
51	841	2
51	850	6
51	840	8
51	839	3
51	838	3
51	135	2
51	837	2
51	556	9
51	39	3
51	606	2
51	852	2
51	855	5
51	857	6
51	191	2
51	380	20
51	504	2
51	853	3
51	847	3
51	796	33
52	360	31
52	587	5
52	0	5
52	860	2
52	204	3
52	862	2
52	800	27
52	861	3
52	162	14
52	735	6
52	181	40
52	858	2
52	582	4
52	865	5
52	188	14
52	119	3
52	737	14
52	864	6
52	863	3
52	387	10
52	859	6
52	348	2
53	867	2
53	186	7
53	869	2
53	608	3
53	868	2
53	866	7
53	870	10
53	768	2
54	873	4
54	4	4
54	316	2
54	874	3
54	872	3
54	90	6
54	864	3
54	117	7
54	876	2
54	775	20
54	429	4
54	523	7
54	875	2
54	488	7
54	871	3
55	523	48
55	879	4
55	188	2
55	703	16
55	117	2
55	119	2
55	90	2
55	186	2
55	878	5
55	428	10
55	778	3
55	627	31
55	181	6
55	877	4
55	515	2
55	697	3
56	251	2
56	886	2
56	67	3
56	256	5
56	468	3
56	890	2
56	400	2
56	528	2
56	880	2
56	891	2
56	231	2
56	237	3
56	889	2
56	884	2
56	887	2
56	881	2
56	883	2
56	255	8
56	882	4
57	899	3
57	934	4
57	931	13
57	906	2
57	905	5
57	736	36
57	908	4
57	716	3
57	932	15
57	930	36
57	933	20
57	904	7
57	910	8
57	809	2
57	903	2
57	935	2
57	548	2
57	902	2
57	901	3
57	394	2
57	898	15
57	53	5
57	900	31
57	127	11
57	800	7
57	720	4
57	181	14
57	463	3
57	907	5
57	928	2
57	911	5
57	909	9
57	896	3
57	893	2
57	912	4
57	894	52
57	913	11
57	895	7
57	914	8
57	915	4
57	929	4
57	918	2
57	919	2
57	920	10
57	921	11
57	916	9
57	925	11
57	927	12
57	926	5
57	119	5
57	897	20
57	924	3
57	917	2
57	922	5
57	892	5
57	923	8
58	316	2
58	948	6
58	944	2
58	943	5
58	942	2
58	947	2
58	908	3
58	370	2
58	606	6
58	110	2
58	289	2
58	945	2
58	169	6
58	946	6
58	770	3
58	936	2
58	941	2
58	288	3
58	940	3
58	790	8
58	939	7
58	46	3
58	128	5
58	937	3
58	916	8
58	938	3
58	282	2
58	95	5
59	950	2
59	955	33
59	956	2
59	953	21
59	952	28
59	951	5
59	949	57
59	954	19
60	957	4
60	958	2
60	962	2
60	959	2
60	800	2
60	65	2
60	960	2
60	961	2
61	966	14
61	965	7
61	968	4
61	969	5
61	964	9
61	446	3
61	967	2
61	971	37
61	970	2
61	963	7
61	972	6
61	450	3
62	973	8
62	974	3
62	975	2
62	976	2
62	977	2
62	978	2
62	979	2
62	980	2
62	981	2
62	447	2
62	119	4
62	743	3
62	348	2
62	421	3
62	426	2
62	762	2
62	429	2
62	604	7
63	987	2
63	988	3
63	989	3
63	990	3
63	769	2
63	194	2
63	1006	2
63	1005	3
63	1004	3
63	1003	4
63	992	2
63	993	2
63	1001	3
63	1000	2
63	999	3
63	998	2
63	380	4
63	1009	2
63	997	4
63	996	3
63	995	2
63	994	3
63	991	2
63	1002	2
63	1010	2
63	827	2
63	986	2
63	193	5
63	941	2
63	595	4
63	205	2
63	897	4
63	1017	2
63	873	2
63	1015	2
63	1008	3
63	1014	2
63	1016	2
63	982	2
63	985	7
63	984	2
63	983	2
63	1013	2
63	1007	2
63	146	2
63	12	2
63	1011	3
63	1012	3
64	1018	14
64	1019	3
64	1020	2
64	31	5
64	645	6
65	41	6
65	1031	2
65	1056	24
65	1054	3
65	42	2
65	1055	10
65	1021	2
65	1022	4
65	1023	13
65	1024	5
65	1042	2
65	1041	2
65	336	20
65	1049	2
65	348	2
65	1040	2
65	1025	7
65	1039	2
65	1038	2
65	1037	2
65	1036	2
65	1026	6
65	3	2
65	1063	2
65	1064	13
65	1035	10
65	468	21
65	1065	4
65	986	8
65	296	5
65	1050	2
65	69	22
65	574	3
65	643	8
65	1048	6
65	1047	12
65	1046	2
65	1045	7
65	958	17
65	783	4
65	251	25
65	1044	2
65	1051	8
65	383	5
65	1066	2
65	1043	2
65	27	11
65	990	24
65	1027	4
65	187	28
65	380	9
65	555	2
65	1059	7
65	1062	4
65	54	15
65	206	2
65	1053	27
65	1058	30
65	899	2
65	359	3
65	310	2
65	463	11
65	1057	9
65	4	9
65	1032	14
65	552	12
65	1033	5
65	985	49
65	1034	2
65	939	9
65	1028	2
65	517	2
65	1029	2
65	675	18
65	285	5
65	1052	2
65	1060	14
65	1061	11
65	1030	6
65	66	4
66	1068	2
66	1072	2
66	269	2
66	1069	2
66	2	5
66	1067	2
66	1071	2
66	399	5
66	69	4
66	1070	4
67	618	3
67	1076	6
67	1073	9
67	511	2
67	1074	3
67	1075	8
68	1080	2
68	1078	2
68	1079	2
68	1077	2
68	377	2
69	687	4
69	1083	3
69	428	6
69	1082	2
69	365	2
69	141	3
69	1081	5
70	800	3
70	778	2
70	340	2
70	1084	10
70	1085	3
70	1088	5
70	824	6
70	1087	25
70	1086	2
70	181	4
70	127	2
71	1094	5
71	1091	2
71	1095	4
71	1093	3
71	1106	2
71	1090	2
71	1105	2
71	1107	8
71	1104	2
71	438	13
71	88	4
71	1103	5
71	1102	3
71	1101	5
71	1099	5
71	1108	2
71	1109	7
71	1098	4
71	1097	2
71	1110	2
71	1089	3
71	1111	3
71	1096	4
71	746	2
71	1100	4
71	1092	3
71	1115	2
71	1019	3
71	1113	2
71	1114	3
71	941	2
71	288	2
71	523	3
71	315	13
71	421	2
71	1112	6
71	626	3
71	994	4
71	424	7
71	295	5
71	585	2
71	280	11
71	175	9
71	174	2
72	1125	2
72	645	3
72	469	6
72	1065	2
72	1116	2
72	1117	3
72	1118	3
72	46	3
72	1119	2
72	1120	2
72	482	4
72	581	3
72	1061	2
72	1121	5
72	1128	2
72	1122	2
72	480	2
72	1127	2
72	1123	3
72	1126	2
72	1124	3
72	556	3
72	311	2
72	1129	2
72	1130	4
72	1131	2
72	1133	5
72	1132	5
72	398	2
72	1134	2
73	551	6
73	4	16
73	387	6
73	1136	25
73	1137	10
73	1138	6
73	1144	3
73	456	3
73	1143	6
73	1142	2
73	1141	10
73	1139	25
73	735	6
73	1135	7
73	224	36
73	1145	3
73	1140	14
74	418	3
74	46	2
74	800	4
74	482	2
74	721	4
74	618	2
74	1152	3
74	1146	2
74	570	8
74	1149	2
74	181	5
74	1147	2
74	1148	2
74	1151	2
74	1153	2
74	1150	2
74	784	2
75	828	2
75	1109	3
75	186	2
75	1154	2
75	1155	4
76	1157	2
76	1156	2
76	1160	3
76	1158	2
76	1159	2
76	1161	3
76	1162	4
76	1163	2
76	1164	2
76	1165	3
76	568	6
77	880	10
77	528	12
77	235	3
77	39	10
77	1169	3
77	1178	11
77	1176	3
77	1177	3
77	1173	5
77	1179	3
77	1180	4
77	1181	4
77	1182	2
77	1172	2
77	1171	5
77	1170	10
77	73	2
77	1168	5
77	1167	2
77	316	2
77	1166	2
77	1159	4
77	110	4
77	1175	4
77	1174	7
78	1187	2
78	1188	4
78	745	2
78	824	71
78	506	16
78	821	2
78	1183	6
78	1184	2
78	1185	2
78	1186	2
78	618	25
78	453	4
78	459	14
78	1111	2
79	328	8
79	1272	2
79	1351	6
79	1197	6
79	1198	3
79	1310	5
79	1309	3
79	1308	4
79	1199	2
79	1306	3
79	1273	2
79	1305	2
79	1304	3
79	1200	4
79	1201	5
79	1202	6
79	1307	3
79	1350	4
79	1349	2
79	1030	11
79	74	3
79	57	6
79	1190	2
79	1191	5
79	1192	2
79	318	2
79	1344	2
79	1203	4
79	1193	3
79	1345	5
79	1346	5
79	1347	5
79	285	11
79	1195	4
79	1348	3
79	1196	4
79	1194	2
79	1204	2
79	1303	5
79	1352	7
79	1324	5
79	1212	6
79	1275	3
79	1213	6
79	234	3
79	1214	4
79	1300	4
79	31	2
79	1299	8
79	1215	3
79	1276	2
79	268	3
79	683	3
79	12	7
79	63	9
79	32	5
79	13	11
79	224	3
79	1301	3
79	1210	2
79	1302	3
79	679	2
79	1205	5
79	1264	5
79	15	4
79	1263	3
79	958	4
79	1211	9
79	1262	6
79	1274	3
79	1206	3
79	1243	3
79	1207	3
79	1208	4
79	1209	3
79	1059	3
79	645	3
79	241	3
79	1265	5
79	1271	2
79	1329	5
79	1319	2
79	1318	2
79	1330	3
79	662	4
79	661	5
79	1176	3
79	797	4
79	1034	2
79	73	3
79	25	2
79	1317	4
79	796	8
79	1267	2
79	795	2
79	258	3
79	272	3
79	1169	4
79	262	4
79	239	2
79	883	3
79	1323	7
79	261	3
79	1244	5
79	1326	4
79	273	9
79	1025	6
79	27	11
79	1322	3
79	1245	2
79	1321	5
79	1246	5
79	1320	2
79	1182	2
79	1327	3
79	1328	3
79	1179	4
79	652	4
79	71	5
79	347	3
79	516	5
79	1268	7
79	561	2
79	1341	3
79	1342	2
79	1061	3
79	1343	4
79	1340	5
79	653	6
79	1269	3
79	1266	9
79	1270	6
79	255	9
79	786	2
79	1311	2
79	1189	7
79	472	3
79	372	4
79	1339	2
79	1255	4
79	1331	4
79	1316	11
79	1315	3
79	1332	9
79	1314	2
79	1313	5
79	1312	7
79	1338	5
79	1333	2
79	1028	3
79	1167	2
79	1335	3
79	256	2
79	1336	5
79	1337	4
79	1247	3
79	1334	3
79	1298	5
79	1325	3
79	1227	6
79	1295	5
79	1032	4
79	235	10
79	1296	2
79	1297	5
79	246	7
79	1223	112
79	1222	2
79	247	21
79	1253	4
79	1294	5
79	1291	4
79	236	7
79	9	6
79	245	2
79	688	3
79	34	4
79	1290	2
79	1289	7
79	1288	4
79	1235	2
79	276	5
79	891	2
79	37	10
79	1234	5
79	756	3
79	336	3
79	1226	5
79	1292	4
79	1229	2
79	1277	10
79	1230	6
79	67	5
79	1278	18
79	1231	4
79	337	2
79	1293	4
79	1232	2
79	1225	5
79	317	8
79	383	5
79	1233	5
79	1224	2
79	1249	3
79	1250	7
79	1279	9
79	1251	5
79	1248	5
79	1252	8
79	1228	3
79	1287	2
79	423	5
79	1286	6
79	1260	7
79	1282	4
79	1239	5
79	1240	3
79	968	6
79	1261	3
79	333	7
79	69	5
79	1241	3
79	880	5
79	206	3
79	1257	4
79	1242	2
79	1281	2
79	1219	4
79	1280	7
79	1256	2
79	270	4
79	1254	3
79	269	11
79	1218	5
79	513	4
79	1217	2
79	1283	2
79	528	13
79	884	4
79	66	5
79	1236	4
79	1237	4
79	1221	3
79	1220	3
79	1238	3
79	1285	4
79	1259	2
79	887	2
79	1258	6
79	0	10
79	1216	2
79	1055	6
79	1053	5
79	332	7
79	1284	4
79	886	2
79	11	5
79	231	6
80	1355	2
80	1356	4
80	453	3
80	1357	2
80	1353	3
80	1354	2
80	119	3
80	1358	2
81	1360	2
81	911	6
81	1359	5
81	1361	10
81	400	2
81	601	14
82	434	2
82	1371	2
82	1372	5
82	872	6
82	1396	2
82	304	6
82	523	8
82	1044	4
82	1153	2
82	1373	2
82	162	4
82	54	2
82	181	19
82	627	9
82	1375	3
82	1397	2
82	127	9
82	1395	4
82	150	7
82	289	7
82	1398	7
82	1391	2
82	429	3
82	1392	3
82	1393	2
82	1365	2
82	1366	2
82	1389	2
82	1390	3
82	1367	4
82	1368	4
82	778	2
82	1369	4
82	1006	7
82	1364	7
82	1363	2
82	1362	3
82	1370	3
82	1394	2
82	1376	2
82	1374	3
82	1400	4
82	146	2
82	1399	3
82	1402	2
82	733	6
82	1385	2
82	1403	7
82	1401	2
82	1383	11
82	736	5
82	1381	3
82	1384	2
82	502	2
82	1380	2
82	1379	4
82	1386	2
82	877	2
82	1378	2
82	1377	8
82	1387	2
82	913	2
82	1388	9
82	1382	5
82	186	5
83	1404	3
83	1405	4
83	193	7
83	1406	2
83	566	3
83	378	2
83	1408	2
83	205	2
83	194	3
83	1413	3
83	1412	2
83	1411	3
83	1410	2
83	1409	8
83	1407	2
83	568	2
83	527	4
84	1423	10
84	1414	6
84	1415	2
84	1422	2
84	1421	7
84	2	3
84	1417	2
84	1418	4
84	1419	2
84	1420	9
84	383	2
84	961	2
84	1171	2
84	561	2
84	773	6
84	156	2
84	1416	7
84	252	2
84	429	25
84	1457	5
84	1465	3
84	1452	3
84	1447	3
84	1446	2
84	1445	8
84	1121	5
84	1444	4
84	282	3
84	1466	18
84	1443	3
84	484	3
84	1442	3
84	1441	17
84	495	6
84	1451	4
84	1440	2
84	1454	3
84	1477	2
84	1467	11
84	492	5
84	284	2
84	1456	2
84	310	15
84	1476	7
84	39	2
84	1464	82
84	1455	8
84	1463	3
84	82	2
84	1474	5
84	1032	4
84	1453	2
84	1449	15
84	1473	2
84	1485	6
84	937	3
84	1448	30
84	265	6
84	1486	2
84	1462	2
84	1439	4
84	1438	2
84	1483	4
84	1431	7
84	1471	2
84	1430	5
84	1461	7
84	1429	3
84	1428	2
84	1484	12
84	1427	2
84	1426	3
84	1425	4
84	1424	2
84	1458	2
84	273	3
84	362	5
84	1459	9
84	1450	17
84	1432	2
84	1481	6
84	1482	2
84	1433	2
84	395	6
84	1468	3
84	1460	3
84	1478	3
84	1469	2
84	1437	2
84	1436	2
84	401	2
84	1470	2
84	1475	2
84	1479	2
84	1480	3
84	1435	8
84	1434	3
84	1472	4
85	582	3
85	1487	2
85	343	2
85	1504	3
85	1493	3
85	1503	2
85	1499	14
85	1500	4
85	1492	11
85	1498	14
85	1491	19
85	953	8
85	1501	5
85	1497	2
85	824	3
85	1514	2
85	1508	3
85	1489	4
85	1515	2
85	1510	4
85	708	2
85	1520	13
85	859	3
85	1519	7
85	1518	4
85	1517	3
85	1516	3
85	1509	5
85	1502	4
85	1490	3
85	1507	2
85	1494	4
85	1505	4
85	1513	2
85	1495	4
85	735	13
85	614	4
85	1488	3
85	1496	19
85	4	3
85	1506	3
85	443	2
85	1512	16
85	1511	4
86	1537	7
86	1533	2
86	1535	3
86	1534	2
86	1536	2
86	99	10
86	692	2
86	523	2
86	1429	3
86	356	7
86	742	10
86	1521	5
86	1522	3
86	1523	5
86	1524	3
86	1525	3
86	1526	5
86	1527	2
86	1538	2
86	1539	5
86	293	3
86	1421	3
86	1528	2
86	316	4
86	901	4
86	1529	2
86	1375	2
86	1530	9
86	1531	4
86	238	2
86	1532	3
86	378	3
87	1543	2
87	1544	2
87	1542	2
87	1541	7
87	1540	3
87	370	2
88	1547	2
88	1561	5
88	1562	2
88	1563	29
88	1564	2
88	523	5
88	1140	2
88	583	14
88	612	4
88	1138	42
88	1137	2
88	119	4
88	1560	2
88	627	2
88	703	28
88	1554	3
88	1553	68
88	1552	2
88	1549	9
88	708	3
88	1557	3
88	1546	2
88	1548	8
88	582	28
88	1550	2
88	162	25
88	1558	4
88	60	145
88	1559	2
88	1555	3
88	1556	43
88	204	36
88	1551	5
88	1545	2
89	69	5
89	1570	3
89	1569	5
89	661	2
89	1568	4
89	645	3
89	1566	6
89	1030	18
89	328	4
89	675	2
89	886	5
89	1567	3
89	255	14
89	348	4
89	1571	3
89	383	3
89	1565	12
89	961	3
89	1	16
89	179	5
89	3	8
89	0	9
89	336	2
89	1213	2
89	2	2
90	877	2
90	737	6
90	225	4
90	1576	4
90	1578	2
90	698	2
90	204	6
90	1577	4
