407	159	3
82	66	4
41	173	13
1128	77	16
153	189	35
174	93	5
1025	10	3
632	65	2
670	330	4
318	381	5
213	42	8
86	71	5
66	95	10
121	98	2
729	323	3
1063	51	6
168	26	3
299	96	4
516	10	15
490	12	12
377	162	19
706	343	6
187	26	4
504	159	2
583	28	2
206	135	3
542	137	2
744	165	2
1098	105	5
1121	96	7
756	377	4
8	64	2
654	125	4
793	195	21
447	68	32
535	51	12
660	167	4
1050	101	8
785	162	2
319	11	8
544	312	4
454	209	2
733	236	4
422	4	3
740	173	2
26	3	15
622	15	4
221	11	2
5	8	3
120	15	2
219	68	2
369	210	2
959	347	3
176	237	4
385	11	2
58	204	2
1085	42	2
17	109	19
23	41	2
758	367	2
305	267	31
925	80	2
533	128	2
597	258	7
1163	370	3
548	51	31
957	382	3
426	236	4
736	251	6
197	124	4
896	42	2
1015	131	7
887	81	2
549	206	4
379	266	4
347	65	2
401	69	16
535	36	6
174	205	2
841	188	12
585	89	3
129	24	2
607	215	2
374	168	3
1076	46	2
793	242	4
241	189	2
595	227	17
549	47	3
126	238	3
527	51	3
843	51	2
316	385	3
211	10	3
721	82	22
773	327	3
226	231	6
212	304	11
400	29	6
709	287	2
741	71	4
785	110	3
126	19	7
271	267	2
4	25	8
854	149	8
53	193	2
635	406	2
631	95	7
676	24	7
1156	231	2
848	352	12
39	169	2
572	129	5
359	124	4
451	151	4
728	24	15
1045	248	5
317	4	3
111	100	6
357	125	2
364	53	6
836	11	6
939	331	4
260	38	2
793	125	2
14	93	3
900	150	2
956	43	2
371	161	2
298	150	2
1036	210	10
1176	166	2
114	282	135
828	298	2
966	90	3
703	0	6
818	41	2
648	396	4
1087	101	11
1160	135	13
323	214	3
1001	128	8
779	206	4
300	63	5
961	380	2
640	33	7
375	231	3
552	65	2
1087	409	3
675	65	5
102	9	8
480	271	8
911	216	4
1047	24	2
907	150	55
507	120	2
1044	408	2
410	26	3
706	119	6
73	23	21
866	13	5
777	51	2
1176	117	5
1184	239	5
996	349	2
864	89	2
230	141	3
1046	195	15
976	65	6
785	68	4
741	266	5
1124	275	4
75	51	6
570	151	3
301	345	4
159	16	4
567	114	17
1144	271	8
1042	114	2
523	145	2
274	129	11
133	96	4
100	26	3
231	162	2
187	343	5
878	53	6
876	160	2
564	42	2
184	234	3
453	28	4
52	157	2
250	104	4
642	44	2
753	114	2
1041	22	9
298	15	5
633	257	2
260	118	3
400	77	21
1124	32	2
942	114	4
473	237	39
515	117	3
584	4	2
587	33	4
1127	149	4
28	96	3
515	298	2
604	171	2
829	322	2
736	168	2
380	234	2
1077	8	5
330	175	2
110	256	4
484	225	2
976	245	2
272	359	57
586	122	3
579	28	4
878	405	14
984	151	2
700	101	2
501	47	2
735	4	3
418	11	3
914	232	18
761	43	5
1047	144	7
1174	2	2
1122	38	4
409	152	22
222	73	2
584	117	58
1028	71	2
601	42	8
949	43	7
563	349	5
49	185	2
625	15	3
499	238	18
405	98	2
521	400	2
977	149	3
934	42	12
265	212	2
1193	99	2
872	67	2
898	10	6
258	159	7
887	329	3
137	184	2
252	30	3
116	285	2
119	42	2
297	117	2
1081	50	3
987	233	3
642	38	3
1009	370	2
262	178	11
724	23	4
1112	131	2
275	12	3
1184	132	2
645	257	5
1040	28	4
996	217	9
726	150	6
645	103	2
269	100	4
832	26	10
158	77	2
1032	14	10
1099	148	5
342	2	5
452	24	6
1168	189	3
467	102	2
407	63	2
940	292	8
478	44	14
597	33	6
809	56	3
1094	248	21
740	24	12
1152	251	2
93	254	3
899	69	4
846	151	2
491	89	3
833	61	48
810	3	2
550	285	3
169	106	6
720	292	2
34	160	3
835	3	7
47	17	4
759	182	4
1177	331	33
143	308	4
491	317	3
132	177	3
725	231	2
334	184	2
305	117	5
368	70	10
1072	410	10
45	160	4
309	317	2
235	200	6
1108	43	4
835	195	2
747	105	14
806	236	14
342	10	25
768	24	2
988	341	9
205	194	9
338	68	9
184	104	6
228	178	2
678	150	3
1049	238	25
258	71	3
412	188	3
890	92	17
338	196	2
986	341	6
215	213	24
967	204	3
393	128	2
849	405	2
368	43	3
487	1	10
1047	106	3
206	350	2
223	7	3
353	28	46
1110	66	6
1170	105	13
1158	118	2
923	156	3
555	69	5
340	23	18
972	101	3
141	144	32
165	101	7
400	132	2
903	15	2
243	69	4
635	193	2
1165	2	2
1138	15	4
310	115	4
233	128	3
347	266	6
1159	98	2
429	342	8
651	68	12
516	11	3
420	342	2
618	39	5
844	269	14
520	218	7
1062	75	7
56	199	2
709	245	2
857	248	4
1103	101	4
729	385	2
129	178	2
164	161	3
578	119	3
709	150	2
182	338	2
389	391	3
91	129	2
238	73	5
827	215	9
635	162	2
554	2	8
102	268	2
1142	142	43
793	225	4
375	51	4
1156	331	7
926	42	4
955	101	4
616	263	8
488	389	7
310	114	18
703	324	2
55	62	2
1053	314	2
1060	181	5
628	33	2
340	17	2
83	1	8
849	292	8
26	42	3
104	1	3
890	93	10
658	104	7
965	51	8
151	12	18
1047	254	4
730	84	3
935	82	3
792	110	2
998	302	2
443	42	7
433	342	10
227	8	4
792	392	9
150	24	2
498	311	5
687	1	9
576	39	10
630	406	2
859	104	13
1063	111	3
30	146	2
214	105	2
1056	151	6
1185	89	3
644	298	3
951	47	4
934	380	10
139	12	13
533	384	3
443	333	5
508	26	6
449	29	14
574	195	4
404	112	2
665	8	2
259	269	2
630	81	11
270	151	2
168	33	4
1055	105	7
1150	17	3
611	30	3
582	91	9
805	269	8
1120	197	8
1111	104	13
687	98	4
1188	151	4
1115	270	4
663	8	3
157	322	17
8	60	19
1115	365	5
881	15	2
606	171	41
520	159	3
875	45	2
943	311	10
344	189	2
306	178	2
931	98	2
599	93	6
1093	160	9
784	380	3
50	189	7
669	7	8
671	128	2
786	95	9
597	5	2
459	187	2
445	296	4
1157	147	3
230	95	3
428	164	2
1179	51	2
946	69	14
989	100	3
215	258	2
845	51	3
227	356	5
1067	51	3
160	155	5
194	12	2
18	113	7
629	242	3
525	161	22
1170	63	2
336	42	51
526	362	2
546	30	2
174	188	11
840	115	11
526	377	2
139	125	2
1173	70	5
261	248	5
187	23	28
77	228	2
467	250	2
1176	288	2
28	105	7
385	245	2
241	210	4
535	133	4
56	198	3
65	143	7
719	12	3
768	30	3
694	221	8
666	26	3
418	266	4
959	51	8
1145	119	5
280	51	5
495	234	13
683	159	3
412	19	2
675	114	12
1153	379	2
912	369	5
32	51	5
1041	159	2
1139	68	8
57	39	7
973	119	2
1005	89	5
498	33	3
104	96	3
1136	51	2
160	323	3
113	42	4
803	167	2
791	208	40
503	216	18
550	167	10
1052	11	21
1161	128	2
107	105	3
1078	154	3
1166	105	5
882	116	2
260	10	4
191	24	9
851	210	2
74	51	4
896	355	2
1175	266	5
410	68	2
591	68	2
258	164	2
392	101	2
248	152	2
931	81	4
406	150	3
877	248	5
129	187	2
1067	117	8
1164	135	2
941	220	2
605	1	2
540	292	8
1029	135	5
616	118	2
393	210	4
1020	105	41
207	43	9
206	140	3
639	117	2
1169	285	2
625	287	14
701	100	4
7	55	8
555	204	2
721	69	11
858	0	2
1021	96	11
420	132	6
1030	51	2
547	100	11
891	23	5
689	151	5
219	70	2
325	105	2
404	119	2
1165	132	4
161	72	2
247	95	3
485	287	3
510	96	11
784	10	37
287	1	2
1004	399	3
179	67	2
227	106	7
1075	150	17
834	51	3
1063	227	3
266	108	9
835	26	9
576	259	11
481	65	4
639	329	2
97	167	4
753	51	4
1112	104	2
959	1	2
882	393	2
307	384	4
655	189	2
955	162	4
1152	2	2
416	260	2
241	159	9
204	222	2
5	26	4
566	393	2
781	151	5
1068	34	7
1116	75	5
285	149	4
466	162	3
1072	28	2
861	42	49
622	174	4
686	129	4
800	81	5
617	358	2
113	2	2
53	65	45
617	5	6
130	51	33
377	110	2
348	34	2
1047	87	4
353	289	4
688	97	5
809	63	3
120	68	4
306	81	5
851	196	3
912	104	2
283	59	4
1181	12	14
1048	6	3
355	101	2
985	210	2
837	23	2
886	151	13
667	153	5
589	53	4
262	68	116
301	68	3
93	157	3
465	195	10
563	158	2
427	379	2
925	109	2
936	67	2
913	182	2
399	115	38
704	2	3
608	98	5
980	239	2
1099	98	5
1142	188	25
934	117	15
155	293	16
654	68	8
1145	335	3
333	105	3
776	136	3
1	10	72
667	268	3
795	155	3
547	124	2
856	42	2
6	51	7
595	219	2
365	383	7
54	194	2
2	17	7
516	89	2
394	30	14
200	42	6
877	26	2
106	180	4
327	178	12
959	180	3
344	188	4
891	73	9
1134	105	12
1015	363	4
626	94	31
799	40	3
1137	151	6
803	47	2
734	211	3
466	187	14
541	150	24
633	132	2
758	225	2
949	4	2
117	286	2
1179	272	2
52	42	4
1062	69	6
1158	332	3
1021	65	33
904	132	2
579	132	3
448	156	4
735	189	2
620	397	5
962	51	16
592	43	3
1011	119	2
604	335	10
85	66	11
632	8	5
1157	63	2
456	198	19
640	87	3
988	11	3
1023	12	5
878	234	2
242	232	2
366	331	7
1055	122	2
690	291	4
1020	50	6
711	372	2
1130	231	2
1142	128	4
111	151	10
1145	359	2
944	51	7
1108	26	6
596	36	3
120	287	4
869	209	2
353	124	13
853	3	2
1090	46	10
320	129	3
76	202	4
387	132	2
433	15	7
353	25	13
602	43	14
718	30	7
41	15	3
828	2	2
1058	407	4
605	51	9
1191	125	9
139	171	10
157	167	54
599	94	5
997	262	5
1111	101	19
649	79	2
159	14	2
531	289	59
688	104	7
979	407	6
22	129	28
13	2	3
923	48	2
961	285	2
324	364	4
514	162	3
367	255	19
620	129	3
673	265	44
109	228	3
544	81	13
272	128	7
1073	324	2
332	26	2
357	159	10
875	70	8
538	162	6
1171	69	4
376	8	3
817	248	5
37	165	12
700	248	2
609	198	2
98	261	3
499	109	8
172	33	27
183	114	2
185	24	5
166	35	3
675	257	2
232	51	4
323	127	2
683	68	3
751	171	2
636	24	3
1117	151	2
814	141	2
143	12	4
473	327	5
1110	181	4
563	267	2
776	162	18
171	332	2
1062	104	6
36	163	5
687	47	3
1182	141	2
374	204	5
1009	151	6
396	43	15
907	151	6
62	212	8
242	189	2
549	105	3
909	151	3
1031	71	15
1052	230	3
617	29	2
344	203	3
778	15	3
867	1	4
256	124	3
117	151	2
1011	129	2
821	84	4
643	167	9
845	233	2
346	250	2
665	24	7
1042	162	2
618	8	2
170	136	2
725	28	5
146	109	9
513	43	2
979	69	41
227	89	18
90	242	4
745	15	9
707	185	2
1122	11	15
791	230	2
103	270	3
930	104	18
519	55	14
1128	151	2
766	3	8
293	95	2
1162	56	3
800	288	33
88	247	12
420	301	4
662	341	8
676	209	26
1167	400	3
436	205	2
444	69	2
445	16	2
317	218	4
348	204	3
332	131	3
310	17	2
347	12	2
87	128	2
1067	209	3
444	141	4
1128	204	7
683	12	5
886	150	5
940	210	5
1010	196	2
808	43	2
249	43	4
1171	257	3
757	172	3
144	190	5
258	162	3
902	96	4
624	24	2
1118	96	2
556	199	2
468	10	16
44	183	2
647	12	14
276	149	4
1192	269	2
245	47	4
394	24	5
1100	98	8
448	28	17
798	141	2
60	104	9
990	364	11
897	145	26
818	68	3
224	161	7
652	186	7
1145	380	8
657	117	4
165	109	2
92	250	2
849	309	4
342	65	41
1139	144	9
16	99	7
443	17	6
670	286	2
1005	43	10
1	9	43
315	163	3
480	152	2
928	275	5
829	167	4
264	105	3
604	51	5
1105	225	3
1103	42	2
125	101	10
52	132	3
601	110	2
4	24	5
814	150	53
815	230	2
1054	104	2
319	246	2
13	89	4
1024	150	9
220	167	21
512	130	4
305	322	14
497	150	4
958	103	102
1080	156	2
35	42	4
1071	204	41
1088	150	5
319	129	3
969	51	21
227	51	6
1018	411	3
123	129	6
860	238	12
439	354	3
888	161	2
945	108	3
310	323	9
332	341	2
870	99	8
180	42	2
797	82	7
1063	300	3
970	229	3
1078	105	2
826	251	2
39	171	14
234	98	7
316	159	2
1027	96	15
314	105	5
1157	200	3
547	105	6
645	297	2
131	79	3
18	79	3
251	269	5
191	132	44
757	1	5
1060	51	22
419	151	11
852	101	2
302	273	3
206	114	2
551	378	4
1041	17	2
764	95	2
1008	105	2
524	6	7
955	114	2
89	105	6
185	73	3
10	51	3
1177	79	5
500	69	5
291	68	6
145	196	6
697	153	4
830	79	2
168	73	3
214	204	2
430	26	14
626	318	4
203	43	7
313	262	2
41	30	2
231	167	7
888	344	2
590	397	5
743	79	4
30	145	2
671	105	2
735	359	3
397	116	2
576	258	2
355	141	3
1016	114	2
651	15	2
799	11	2
646	297	3
895	230	32
158	12	4
535	88	3
875	387	2
878	364	4
487	227	2
544	269	2
655	226	2
918	10	11
639	297	3
233	300	2
67	211	4
776	325	16
574	3	10
713	110	13
94	3	3
590	391	2
594	190	2
258	173	2
818	10	2
567	178	2
390	257	2
153	314	2
368	338	4
543	103	2
198	1	2
984	150	2
792	104	11
207	287	3
117	76	5
236	116	4
518	277	3
1073	206	2
127	234	2
203	2	12
788	119	2
1081	162	5
866	3	3
1135	51	6
711	38	6
248	101	13
51	38	3
85	244	2
462	124	2
142	27	3
382	51	2
603	195	2
882	13	3
357	68	5
295	203	3
496	177	2
575	231	6
639	223	3
192	230	24
1089	51	2
434	262	3
461	8	2
514	79	2
659	319	7
334	43	2
209	43	2
73	225	3
745	98	4
1191	150	2
917	308	4
502	182	20
234	266	4
677	371	2
88	151	2
883	390	4
851	63	2
1049	96	34
552	10	39
383	242	6
22	107	5
1081	158	2
843	152	2
295	98	2
199	298	2
324	104	6
1107	13	5
949	156	4
281	96	9
962	96	2
176	70	2
1114	151	5
1107	95	3
31	111	7
1000	281	2
420	92	2
891	200	10
661	150	2
210	345	2
969	188	2
311	30	2
852	69	5
199	42	5
561	68	3
195	124	2
872	66	3
622	185	7
450	1	6
934	389	5
796	54	8
629	328	5
0	6	5
998	257	3
687	167	2
356	103	8
193	272	4
806	389	2
1069	68	2
480	251	2
938	242	7
274	151	12
1170	151	4
233	112	6
1165	39	3
736	253	4
83	206	6
971	111	3
675	274	2
675	297	6
1086	14	4
399	2	12
532	124	2
303	96	6
991	327	3
347	129	2
559	33	10
335	43	2
524	34	2
719	9	4
226	167	2
413	36	10
973	156	11
957	296	4
857	209	6
508	258	2
776	231	5
605	117	6
945	324	3
355	344	2
993	134	2
510	136	6
807	272	8
1189	116	3
182	285	2
787	104	15
930	28	6
620	231	6
379	132	4
393	96	4
629	126	2
468	68	7
305	383	7
412	216	3
1070	337	2
435	128	2
413	18	15
801	189	14
565	174	3
164	327	3
227	45	3
1080	4	4
446	105	47
76	51	12
652	3	2
134	84	5
252	336	7
938	23	4
1015	9	14
1074	110	14
205	348	4
528	298	2
579	272	2
1142	257	62
31	114	16
512	7	6
1089	96	6
1169	318	5
878	315	2
363	300	2
167	160	2
663	115	5
538	151	4
748	118	3
327	264	11
26	40	36
576	187	14
358	248	4
695	77	7
994	15	3
965	98	3
560	149	3
513	2	2
1052	35	2
911	204	3
1122	116	5
619	43	2
700	183	2
668	408	4
109	104	35
842	128	3
219	42	4
943	258	4
679	28	2
844	219	19
254	12	3
116	231	4
266	105	39
307	51	2
365	12	3
571	91	2
1087	188	5
663	340	2
346	34	18
979	79	3
87	96	5
940	312	15
1051	15	2
598	11	2
258	8	6
478	117	2
751	23	2
536	154	33
271	12	2
1027	68	2
779	50	2
967	79	3
761	167	2
351	2	3
202	42	4
306	135	12
953	231	3
958	195	2
847	67	39
528	101	2
1125	106	5
925	68	4
1	7	58
1031	51	4
632	11	2
195	103	3
1081	234	2
1155	346	2
209	8	2
566	39	3
364	178	4
601	286	3
114	202	13
219	11	6
785	209	2
1023	2	3
451	155	2
503	150	3
1044	200	2
1046	116	2
568	43	3
898	389	7
334	115	2
581	73	9
334	197	2
1081	246	2
865	362	6
147	39	2
1056	128	3
1167	24	2
963	259	2
1145	241	2
940	297	2
538	297	2
440	137	8
200	235	6
1071	326	2
69	104	6
595	43	115
170	248	3
1106	129	2
50	190	6
347	387	2
608	95	6
707	29	3
788	2	5
1022	81	3
409	230	15
371	151	2
73	26	13
299	373	2
798	105	5
567	192	3
786	100	2
867	309	4
369	350	6
463	43	3
708	101	6
45	11	2
378	2	32
119	164	3
752	59	2
548	114	8
37	166	7
607	6	4
835	43	4
701	105	12
503	247	16
635	286	3
517	157	4
591	40	3
1092	82	2
338	307	16
331	1	7
143	23	2
1159	156	2
185	23	3
1029	151	2
202	2	8
20	121	5
1106	105	5
725	119	3
252	33	7
1006	291	2
113	11	12
109	252	54
779	152	2
128	196	5
864	12	2
421	29	2
604	311	3
868	101	27
380	12	4
496	10	4
875	150	2
936	247	12
933	70	2
799	12	6
1177	188	13
196	42	5
354	63	2
339	134	3
758	73	3
681	79	2
40	110	15
655	167	13
135	1	3
400	222	16
157	117	3
1009	160	5
800	181	2
767	108	4
609	82	7
212	11	3
377	101	4
871	202	11
654	172	6
172	68	4
530	132	4
94	83	5
207	264	5
631	159	5
1000	239	7
604	34	2
82	80	3
1126	106	2
346	348	6
794	104	15
1052	12	3
386	20	4
85	242	2
597	35	8
400	43	8
97	98	2
395	164	2
319	123	2
834	155	2
358	96	2
1009	100	2
632	12	23
1091	161	2
517	155	12
583	23	6
880	231	5
95	1	3
1052	125	3
379	3	3
1178	151	2
867	405	4
1138	124	133
772	109	27
176	208	3
881	30	5
721	398	15
124	81	2
854	188	16
734	204	2
1132	174	11
1064	104	2
758	68	2
681	104	4
81	231	6
580	1	2
693	141	36
100	155	3
171	189	2
723	245	5
801	117	15
708	238	6
823	68	4
306	79	3
435	117	2
794	241	3
239	42	3
138	187	2
1078	370	2
129	45	2
346	89	23
643	51	5
884	407	10
64	68	58
1133	117	2
829	68	12
1066	364	8
304	101	2
717	256	5
775	85	2
64	216	2
159	89	2
1155	96	2
743	231	4
24	25	7
1110	81	5
1113	156	8
702	128	9
555	211	3
756	96	4
959	120	3
1087	288	3
274	117	10
779	102	4
354	98	10
287	256	2
961	129	12
357	151	2
802	151	2
566	43	2
57	200	2
910	160	8
1114	105	2
949	227	2
604	193	2
617	205	2
156	76	9
964	217	6
593	236	6
586	106	11
613	292	3
644	91	6
833	162	9
1142	322	9
554	68	3
1090	334	9
734	114	10
1012	164	33
72	1	2
1016	66	2
614	318	4
512	216	36
208	131	2
944	95	2
774	159	3
389	42	2
27	127	8
1013	128	10
1154	210	7
283	135	3
672	325	2
488	119	6
147	258	5
732	24	2
391	369	2
948	195	7
504	3	13
1013	210	2
880	135	5
485	3	12
737	119	4
110	234	2
737	387	25
663	2	10
123	292	3
5	35	3
7	52	2
546	153	2
1119	179	4
650	124	5
149	310	3
1118	11	2
234	26	3
498	73	3
228	137	2
503	68	61
731	54	2
535	388	12
289	51	2
193	314	2
579	307	4
711	42	2
436	98	7
1150	307	17
836	30	5
1050	188	8
1134	111	10
1057	406	2
176	266	4
201	333	5
628	43	3
929	68	2
113	98	4
520	2	9
1191	12	5
315	14	3
673	12	5
396	23	8
118	89	2
523	257	4
1118	12	7
722	195	5
653	104	6
1009	359	2
253	189	4
413	11	11
325	23	5
325	69	3
779	160	5
1103	96	5
258	339	66
419	95	13
384	390	2
232	135	2
383	125	2
1082	334	9
168	69	4
829	23	3
326	109	3
332	34	2
894	137	10
934	260	2
626	153	3
1183	315	5
705	103	4
13	91	4
1037	14	2
226	41	2
488	266	2
252	92	14
912	310	3
1123	96	6
62	11	5
661	285	2
1182	160	3
1102	117	2
724	24	6
102	6	5
975	132	6
1191	173	10
572	117	6
1078	135	2
182	39	2
787	28	18
999	15	2
919	210	2
625	3	3
695	239	2
1112	290	3
432	162	6
833	159	4
811	344	17
751	96	2
693	292	2
1019	350	2
670	183	3
292	167	6
644	157	3
43	178	9
1081	233	2
953	269	5
970	329	9
619	33	3
6	48	2
122	290	3
168	23	10
1060	257	9
68	219	3
208	28	2
237	128	24
402	245	33
126	150	2
483	339	2
89	188	4
601	230	2
762	364	4
440	3	6
59	105	19
1120	14	4
331	98	4
115	284	3
595	33	13
588	204	4
329	171	3
749	302	7
94	98	2
1107	135	4
778	10	3
824	28	4
696	3	12
1114	188	2
37	164	2
430	40	2
723	15	4
430	23	2
489	118	4
283	64	20
213	104	9
269	74	9
116	263	2
981	2	3
240	104	6
486	119	2
551	61	11
975	368	3
752	100	7
405	314	2
1174	117	2
163	325	10
808	3	8
256	161	13
291	10	2
439	395	3
404	188	4
862	104	2
947	82	4
134	119	7
132	11	3
866	151	2
204	88	5
493	151	2
83	98	2
576	304	6
421	395	13
518	227	2
560	11	3
1119	248	3
258	327	2
43	28	5
91	105	3
1050	265	2
300	108	5
84	63	4
817	288	3
918	40	14
949	46	2
713	364	3
497	104	10
1101	90	2
610	134	2
166	52	2
717	269	4
979	160	2
335	74	2
913	131	4
930	297	2
1007	210	4
964	257	9
390	101	9
459	195	14
713	114	5
820	1	3
197	43	4
878	1	18
767	141	4
1047	298	2
703	315	8
607	41	2
156	150	2
